year,sex,name,n,rank
2012,G,Alexandra,24,102
2012,G,Amber,24,102
2012,G,Cassie,24,102
2012,G,Jasmine,24,102
2012,G,Casey,23,106
2012,G,Lilly,23,106
2012,G,Paige,23,106
2012,G,Aoibheann,22,109
2012,G,Ciara,22,109
2012,G,Emilia,22,109
2012,G,Isabelle,22,109
2012,G,Lexie,22,109
2012,G,Maria,22,109
2012,G,Alicia,20,115
2012,G,Aoibhe,20,115
2012,G,Cliodhna,20,115
2012,G,Julia,20,115
2012,G,Maja,20,115
2012,G,Maya,20,115
2012,G,Rosa,20,115
2012,G,Skye,20,115
2012,G,Connie,19,123
2012,G,Orla,19,123
2012,G,Tara,19,123
2012,G,Aoibhinn,18,126
2012,G,Jenna,18,126
2012,G,Robyn,18,126
2012,G,Lucie,17,129
2012,G,Tilly,17,129
2012,G,Courtney,16,131
2012,G,Darcey,16,131
2012,G,Lena,16,131
2012,G,Martha,16,131
2012,G,Victoria,16,131
2012,G,Gabriella,15,136
2012,G,Kaitlyn,15,136
2012,G,Melissa,15,136
2012,G,Cadhla,14,139
2012,G,Kara,14,139
2012,G,Maddie,14,139
2012,G,Mary,14,139
2012,G,Quinn,14,139
2012,G,Rebekah,14,139
2012,G,Saorlaith,14,139
2012,G,Aaliyah,13,146
2012,G,Alesha,13,146
2012,G,Alex,13,146
2012,G,Alyssa,13,146
2012,G,Amelie,13,146
2012,G,Autumn,13,146
2012,G,Elena,13,146
2012,G,Eliza,13,146
2012,G,Elsie,13,146
2012,G,Gabrielle,13,146
2012,G,Imogen,13,146
2012,G,Lillie,13,146
2012,G,Maddison,13,146
2012,G,Maggie,13,146
2012,G,Sara,13,146
2012,G,Taylor,13,146
2012,G,Willow,13,146
2012,G,Aisling,12,163
2012,G,Alisha,12,163
2012,G,Fianna,12,163
2012,G,Kacey,12,163
2012,G,Maci,12,163
2012,G,Matilda,12,163
2012,G,Natalia,12,163
2012,G,Tia,12,163
2012,G,Vanessa,12,163
2012,G,Annabel,11,172
2012,G,Brianna,11,172
2012,G,Dearbhla,11,172
2012,G,Fiadh,11,172
2012,G,Hope,11,172
2012,G,Jessie,11,172
2012,G,Jorgie,11,172
2012,G,Katelyn,11,172
2012,G,Khloe,11,172
2012,G,Lyla,11,172
2012,G,Maeve,11,172
2012,G,Millie,11,172
2012,G,Myah,11,172
2012,G,Myla,11,172
2012,G,Tori,11,172
2012,G,Alanna,10,187
2012,G,Annabelle,10,187
2012,G,Caragh,10,187
2012,G,Carly,10,187
2012,G,Chelsea,10,187
2012,G,Darcie,10,187
2012,G,Eireann,10,187
2012,G,Elise,10,187
2012,G,Emer,10,187
2012,G,Gemma,10,187
2012,G,Jennifer,10,187
2012,G,Jodie,10,187
2012,G,Kaci,10,187
2012,G,Roisin,10,187
2012,G,Teagan,10,187
2012,G,Tianna,10,187
2012,G,Alexa,9,203
2012,G,April,9,203
2012,G,Aria,9,203
2012,G,Caitlyn,9,203
2012,G,Charley,9,203
2012,G,Eleanor,9,203
2012,G,Hanna,9,203
2012,G,Harriet,9,203
2012,G,Jorja,9,203
2012,G,Katherine,9,203
2012,G,Kathleen,9,203
2012,G,Kayleigh,9,203
2012,G,Kelsey,9,203
2012,G,Lana,9,203
2012,G,Leona,9,203
2012,G,Lila,9,203
2012,G,Lily-rose,9,203
2012,G,Lottie,9,203
2012,G,Louisa,9,203
2012,G,Macey,9,203
2012,G,Macy,9,203
2012,G,Michaela,9,203
2012,G,Natasha,9,203
2012,G,Pippa,9,203
2012,G,Rachael,9,203
2012,G,Tegan,9,203
2012,G,Abby,8,229
2012,G,Alannah,8,229
2012,G,Alicja,8,229
2012,G,Ana,8,229
2012,G,Aoibh,8,229
2012,G,Ayla,8,229
2012,G,Blaithin,8,229
2012,G,Bonnie,8,229
2012,G,Bronagh,8,229
2012,G,Charlie,8,229
2012,G,Cliona,8,229
2012,G,Dakota,8,229
2012,G,Danielle,8,229
2012,G,Ella-rose,8,229
2012,G,Eloise,8,229
2012,G,Emily-rose,8,229
2012,G,Emme,8,229
2012,G,Enya,8,229
2012,G,Florence,8,229
2012,G,Hayley,8,229
2012,G,Iona,8,229
2012,G,Kyla,8,229
2012,G,Kyra,8,229
2012,G,Leila,8,229
2012,G,Libby,8,229
2012,G,Lois,8,229
2012,G,Macie,8,229
2012,G,Maisy,8,229
2012,G,Mylie,8,229
2012,G,Natalie,8,229
2012,G,Orlagh,8,229
2012,G,Ria,8,229
2012,G,Roise,8,229
2012,G,Rylee,8,229
2012,G,Sadie,8,229
2012,G,Savannah,8,229
2012,G,Shauna,8,229
2012,G,Siofra,8,229
2012,G,Yasmin,8,229
2012,G,Arya,7,268
2012,G,Carla,7,268
2012,G,Claire,7,268
2012,G,Elle,7,268
2012,G,Ellie-rose,7,268
2012,G,Felicity,7,268
2012,G,Frankie,7,268
2012,G,Grainne,7,268
2012,G,Hallie,7,268
2012,G,Isobel,7,268
2012,G,Jade,7,268
2012,G,Joanna,7,268
2012,G,Keeley,7,268
2012,G,Keira,7,268
2012,G,Kelly,7,268
2012,G,Lacie,7,268
2012,G,Leigha,7,268
2012,G,Lily-mae,7,268
2012,G,Margaret,7,268
2012,G,Meghan,7,268
2012,G,Miah,7,268
2012,G,Mila,7,268
2012,G,Morgan,7,268
2012,G,Muireann,7,268
2012,G,Nevaeh,7,268
2012,G,Nicola,7,268
2012,G,Polly,7,268
2012,G,Samanta,7,268
2012,G,Stella,7,268
2012,G,Abbey,6,297
2012,G,Belle,6,297
2012,G,Brooklyn,6,297
2012,G,Cerys,6,297
2012,G,Darci,6,297
2012,G,Demi,6,297
2012,G,Ebony,6,297
2012,G,Emelia,6,297
2012,G,Emilie,6,297
2012,G,Eryn,6,297
2012,G,Fionnuala,6,297
2012,G,Harper,6,297
2012,G,Ivy,6,297
2012,G,Jenny,6,297
2012,G,Kacie,6,297
2012,G,Katy,6,297
2012,G,Kaylee,6,297
2012,G,Laila,6,297
2012,G,Louise,6,297
2012,G,Milena,6,297
2012,G,Miya,6,297
2012,G,Naoise,6,297
2012,G,Nina,6,297
2012,G,Penny,6,297
2012,G,Rhea,6,297
2012,G,Ruth,6,297
2012,G,Samantha,6,297
2012,G,Scarlet,6,297
2012,G,Shona,6,297
2012,G,Sorcha,6,297
2012,G,Tierna,6,297
2012,G,Violet,6,297
2012,G,Zuzanna,6,297
2012,G,Abi,5,330
2012,G,Aideen,5,330
2012,G,Aleisha,5,330
2012,G,Amira,5,330
2012,G,Andrea,5,330
2012,G,Angel,5,330
2012,G,Angela,5,330
2012,G,Angelina,5,330
2012,G,Arianna,5,330
2012,G,Caila,5,330
2012,G,Cait,5,330
2012,G,Callie,5,330
2012,G,Cayla,5,330
2012,G,Claudia,5,330
2012,G,Dara,5,330
2012,G,Eadaoin,5,330
2012,G,Eileen,5,330
2012,G,Eliana,5,330
2012,G,Ellie-mae,5,330
2012,G,Ellie-may,5,330
2012,G,Elsa,5,330
2012,G,Erica,5,330
2012,G,Evelyn,5,330
2012,G,Gabriela,5,330
2012,G,Genevieve,5,330
2012,G,India,5,330
2012,G,Izzy,5,330
2012,G,Jane,5,330
2012,G,Josie,5,330
2012,G,Kaitlin,5,330
2012,G,Kamile,5,330
2012,G,Karis,5,330
2012,G,Kathryn,5,330
2012,G,Keeva,5,330
2012,G,Kiara,5,330
2012,G,Kirsten,5,330
2012,G,Kora,5,330
2012,G,Maebh,5,330
2012,G,Maia,5,330
2012,G,Mea,5,330
2012,G,Meah,5,330
2012,G,Nikola,5,330
2012,G,Oliwia,5,330
2012,G,Rhia,5,330
2012,G,Riley,5,330
2012,G,Saorla,5,330
2012,G,Sasha,5,330
2012,G,Savanna,5,330
2012,G,Sinead,5,330
2012,G,Tulisa,5,330
2012,G,Una,5,330
2012,G,Weronika,5,330
2012,G,Wiktoria,5,330
2012,G,Ailbhe,4,383
2012,G,Aislinn,4,383
2012,G,Alana,4,383
2012,G,Ariana,4,383
2012,G,Aurora,4,383
2012,G,Beatrice,4,383
2012,G,Blathnaid,4,383
2012,G,Brogan,4,383
2012,G,Carmen,4,383
2012,G,Carys,4,383
2012,G,Chelsey,4,383
2012,G,Claragh,4,383
2012,G,Clare,4,383
2012,G,Colleen,4,383
2012,G,Daria,4,383
2012,G,Dervla,4,383
2012,G,Devon,4,383
2012,G,Eimhear,4,383
2012,G,Eirinn,4,383
2012,G,Emilija,4,383
2012,G,Esme,4,383
2012,G,Francesca,4,383
2012,G,Gabriele,4,383
2012,G,Georgie,4,383
2012,G,Hailey,4,383
2012,G,Halle,4,383
2012,G,Harley,4,383
2012,G,Honor,4,383
2012,G,Indi,4,383
2012,G,Juliette,4,383
2012,G,Kaiya,4,383
2012,G,Karina,4,383
2012,G,Katarzyna,4,383
2012,G,Kelsie,4,383
2012,G,Kimberley,4,383
2012,G,Kourtney,4,383
2012,G,Laci,4,383
2012,G,Leja,4,383
2012,G,Liliana,4,383
2012,G,Lilly-rose,4,383
2012,G,Lily-may,4,383
2012,G,Lyra,4,383
2012,G,Mairead,4,383
2012,G,Milana,4,383
2012,G,Nadia,4,383
2012,G,Nadine,4,383
2012,G,Paula,4,383
2012,G,Paulina,4,383
2012,G,Penelope,4,383
2012,G,Peyton,4,383
2012,G,Rihanna,4,383
2012,G,Riona,4,383
2012,G,Rubie,4,383
2012,G,Sadhbh,4,383
2012,G,Saffron,4,383
2012,G,Safiya,4,383
2012,G,Samara,4,383
2012,G,Scarlett-rose,4,383
2012,G,Serena,4,383
2012,G,Skylar,4,383
2012,G,Teaghan,4,383
2012,G,Tess,4,383
2012,G,Tessa,4,383
2012,G,Tiana,4,383
2012,G,Tiarna,4,383
2012,G,Toni,4,383
2012,G,Viktoria,4,383
2012,G,Zoey,4,383
2012,G,Abbi,3,451
2012,G,Aimee-leigh,3,451
2012,G,Aisha,3,451
2012,G,Alexandria,3,451
2012,G,Aliya,3,451
2012,G,Amelia-rose,3,451
2012,G,Annabella,3,451
2012,G,Annie-rose,3,451
2012,G,Aoibhin,3,451
2012,G,Arina,3,451
2012,G,Ashleigh,3,451
2012,G,Austeja,3,451
2012,G,Beibhinn,3,451
2012,G,Bethan,3,451
2012,G,Bianka,3,451
2012,G,Bobbi,3,451
2012,G,Bobbie,3,451
2012,G,Broghan,3,451
2012,G,Caela,3,451
2012,G,Caiti,3,451
2012,G,Cassidy,3,451
2012,G,Ceili,3,451
2012,G,Chantelle,3,451
2012,G,Christina,3,451
2012,G,Ciarrai,3,451
2012,G,Crystal,3,451
2012,G,Daniela,3,451
2012,G,Danika,3,451
2012,G,Darla,3,451
2012,G,Deborah,3,451
2012,G,Edie,3,451
2012,G,Eilidh,3,451
2012,G,Eilish,3,451
2012,G,Elisha,3,451
2012,G,Ella-louise,3,451
2012,G,Ellie-grace,3,451
2012,G,Emeli,3,451
2012,G,Emilee,3,451
2012,G,Emmie,3,451
2012,G,Erinn,3,451
2012,G,Esther,3,451
2012,G,Etain,3,451
2012,G,Eva-rose,3,451
2012,G,Evelina,3,451
2012,G,Farah,3,451
2012,G,Fatima,3,451
2012,G,Fia,3,451
2012,G,Fiona,3,451
2012,G,Georgina,3,451
2012,G,Goda,3,451
2012,G,Gracie-mae,3,451
2012,G,Helena,3,451
2012,G,Isobelle,3,451
2012,G,Jacinta,3,451
2012,G,Jersey,3,451
2012,G,Jill,3,451
2012,G,Jodi,3,451
2012,G,Johanna,3,451
2012,G,Joy,3,451
2012,G,Karolina,3,451
2012,G,Katie-rose,3,451
2012,G,Kaycee,3,451
2012,G,Kayla-rose,3,451
2012,G,Kayley,3,451
2012,G,Kim,3,451
2012,G,Kimberly,3,451
2012,G,Kitty,3,451
2012,G,Klara,3,451
2012,G,Klaudia,3,451
2012,G,Kristen,3,451
2012,G,Lexi-rose,3,451
2012,G,Lily-anna,3,451
2012,G,Lily-anne,3,451
2012,G,Linda,3,451
2012,G,Madeleine,3,451
2012,G,Madisson,3,451
2012,G,Mae,3,451
2012,G,Maizie,3,451
2012,G,Martyna,3,451
2012,G,Maryam,3,451
2012,G,Mary-kate,3,451
2012,G,Michelle,3,451
2012,G,Miriam,3,451
2012,G,Moya,3,451
2012,G,Nancy,3,451
2012,G,Neala,3,451
2012,G,Nela,3,451
2012,G,Nikita,3,451
2012,G,Nuala,3,451
2012,G,Oonagh,3,451
2012,G,Patrycja,3,451
2012,G,Priya,3,451
2012,G,Reese,3,451
2012,G,Rioghnach,3,451
2012,G,Robin,3,451
2012,G,Roxanne,3,451
2012,G,Rua,3,451
2012,G,Sarah-louise,3,451
2012,G,Saskia,3,451
2012,G,Seren,3,451
2012,G,Serenity,3,451
2012,G,Sian,3,451
2012,G,Skyler,3,451
2012,G,Stacey,3,451
2012,G,Teja,3,451
2012,G,Thea,3,451
2012,G,Trinity,3,451
2012,G,Yazmin,3,451
2012,G,Zofia,3,451
2013,G,Emily,203,1
2013,G,Grace,203,1
2013,G,Sophie,194,3
2013,G,Ella,189,4
2013,G,Sophia,174,5
2013,G,Lucy,171,6
2013,G,Aoife,163,7
2013,G,Amelia,159,8
2013,G,Anna,158,9
2013,G,Jessica,158,9
2013,G,Eva,150,11
2013,G,Ava,139,12
2013,G,Katie,139,12
2013,G,Erin,131,14
2013,G,Olivia,129,15
2013,G,Mia,127,16
2013,G,Lily,123,17
2013,G,Chloe,120,18
2013,G,Emma,120,18
2013,G,Ruby,113,20
2013,G,Ellie,100,21
2013,G,Cara,99,22
2013,G,Hannah,99,22
2013,G,Leah,99,22
2013,G,Niamh,98,25
2013,G,Molly,94,26
2013,G,Isla,93,27
2013,G,Holly,85,28
2013,G,Sarah,84,29
2013,G,Charlotte,81,30
2013,G,Isabella,77,31
2013,G,Annie,75,32
2013,G,Evie,68,33
2013,G,Georgia,66,34
2013,G,Freya,65,35
2013,G,Caoimhe,64,36
2013,G,Poppy,63,37
2013,G,Scarlett,63,37
2013,G,Sienna,62,39
2013,G,Amy,58,40
2013,G,Lexi,58,40
2013,G,Aimee,56,42
2013,G,Caitlin,53,43
2013,G,Abigail,52,44
2013,G,Maisie,50,45
2013,G,Megan,50,45
2013,G,Zara,50,45
2013,G,Faye,49,48
2013,G,Alice,47,49
2013,G,Bella,46,50
2013,G,Hollie,46,50
2013,G,Clara,44,52
2013,G,Sofia,43,53
2013,G,Lauren,41,54
2013,G,Rachel,41,54
2013,G,Faith,40,56
2013,G,Rebecca,40,56
2013,G,Abbie,39,58
2013,G,Eimear,39,58
2013,G,Mollie,39,58
2013,G,Kate,38,61
2013,G,Phoebe,37,62
2013,G,Eve,36,63
2013,G,Farrah,36,63
2013,G,Mya,36,63
2013,G,Zoe,36,63
2013,G,Cora,35,67
2013,G,Lola,35,67
2013,G,Rose,35,67
2013,G,Rosie,35,67
2013,G,Clodagh,34,71
2013,G,Amber,33,72
2013,G,Brooke,33,72
2013,G,Robyn,33,72
2013,G,Kayla,32,75
2013,G,Madison,32,75
2013,G,Nicole,32,75
2013,G,Summer,32,75
2013,G,Alexandra,31,79
2013,G,Eabha,31,79
2013,G,Lacey,31,79
2013,G,Beth,30,82
2013,G,Catherine,29,83
2013,G,Darcy,29,83
2013,G,Julia,29,83
2013,G,Elsie,28,86
2013,G,Jasmine,28,86
2013,G,Saoirse,28,86
2013,G,Connie,27,89
2013,G,Daisy,27,89
2013,G,Ellen,27,89
2013,G,Gracie,27,89
2013,G,Lara,27,89
2013,G,Meabh,27,89
2013,G,Aine,26,95
2013,G,Layla,26,95
2013,G,Maria,26,95
2013,G,Maya,26,95
2013,G,Bethany,25,99
2013,G,Cadhla,25,99
2013,G,Ciara,25,99
2013,G,Lexie,25,99
2013,G,Alexis,23,103
2013,G,Darcey,23,103
2013,G,Willow,23,103
2013,G,Elizabeth,22,106
2013,G,Fiadh,22,106
2013,G,Miley,22,106
2013,G,Aoibhe,21,109
2013,G,Eden,21,109
2013,G,Orlaith,21,109
2013,G,Laura,20,112
2013,G,Lucia,20,112
2013,G,Lydia,20,112
2013,G,Tilly,20,112
2013,G,Alicia,19,116
2013,G,Cassie,19,116
2013,G,Darcie,19,116
2013,G,Emilia,19,116
2013,G,Heidi,19,116
2013,G,Naomi,19,116
2013,G,Roise,19,116
2013,G,Sara,19,116
2013,G,Hanna,18,124
2013,G,Orla,18,124
2013,G,Paige,18,124
2013,G,Penny,18,124
2013,G,Rebekah,18,124
2013,G,Aoibheann,17,129
2013,G,Aoibhinn,17,129
2013,G,Myla,17,129
2013,G,Kelsey,16,132
2013,G,Lana,16,132
2013,G,Matilda,16,132
2013,G,Annabel,15,135
2013,G,Charley,15,135
2013,G,Maeve,15,135
2013,G,Pippa,15,135
2013,G,Rosa,15,135
2013,G,Victoria,15,135
2013,G,Alana,14,141
2013,G,Amelie,14,141
2013,G,Grainne,14,141
2013,G,Isabelle,14,141
2013,G,Lilly,14,141
2013,G,Maddison,14,141
2013,G,Sadie,14,141
2013,G,Tara,14,141
2013,G,Taylor,14,141
2013,G,Alanna,13,150
2013,G,Annabelle,13,150
2013,G,Carly,13,150
2013,G,Casey,13,150
2013,G,Cliodhna,13,150
2013,G,Elena,13,150
2013,G,Ella-rose,13,150
2013,G,Eloise,13,150
2013,G,Isobel,13,150
2013,G,Katelyn,13,150
2013,G,Lena,13,150
2013,G,Maisy,13,150
2013,G,Maja,13,150
2013,G,Martha,13,150
2013,G,Nikola,13,150
2013,G,Rhea,13,150
2013,G,Shannon,13,150
2013,G,Aisling,12,167
2013,G,Emeli,12,167
2013,G,Gabriella,12,167
2013,G,Ivy,12,167
2013,G,Katherine,12,167
2013,G,Macie,12,167
2013,G,Maggie,12,167
2013,G,Mary,12,167
2013,G,Mila,12,167
2013,G,Nina,12,167
2013,G,Sorcha,12,167
2013,G,Abby,11,178
2013,G,Alesha,11,178
2013,G,Alex,11,178
2013,G,Darci,11,178
2013,G,Eireann,11,178
2013,G,Emilie,11,178
2013,G,Erica,11,178
2013,G,Francesca,11,178
2013,G,Harper,11,178
2013,G,Hope,11,178
2013,G,Imogen,11,178
2013,G,Indie,11,178
2013,G,Jane,11,178
2013,G,Jodie,11,178
2013,G,Kacie,11,178
2013,G,Keeva,11,178
2013,G,Lila,11,178
2013,G,Lyla,11,178
2013,G,Millie,11,178
2013,G,Thea,11,178
2013,G,Tia,11,178
2013,G,Abi,10,199
2013,G,Alexa,10,199
2013,G,Arya,10,199
2013,G,Caragh,10,199
2013,G,Claire,10,199
2013,G,Courtney,10,199
2013,G,Dakota,10,199
2013,G,Eliza,10,199
2013,G,Elsa,10,199
2013,G,Jorja,10,199
2013,G,Kara,10,199
2013,G,Kyla,10,199
2013,G,Lacie,10,199
2013,G,Lillie,10,199
2013,G,Lottie,10,199
2013,G,Maddie,10,199
2013,G,Roisin,10,199
2013,G,Saorlaith,10,199
2013,G,Teagan,10,199
2013,G,Alyssa,9,218
2013,G,Aria,9,218
2013,G,Dearbhla,9,218
2013,G,Elise,9,218
2013,G,Enya,9,218
2013,G,Hayley,9,218
2013,G,Jessie,9,218
2013,G,Kyra,9,218
2013,G,Lois,9,218
2013,G,Lucie,9,218
2013,G,Maci,9,218
2013,G,Maia,9,218
2013,G,Natasha,9,218
2013,G,Samantha,9,218
2013,G,Savannah,9,218
2013,G,Tess,9,218
2013,G,Amelia-rose,8,234
2013,G,Ana,8,234
2013,G,Angel,8,234
2013,G,Ayla,8,234
2013,G,Bronagh,8,234
2013,G,Caitlyn,8,234
2013,G,Charlie,8,234
2013,G,Gabrielle,8,234
2013,G,Kayleigh,8,234
2013,G,Leila,8,234
2013,G,Macy,8,234
2013,G,Melissa,8,234
2013,G,Michaela,8,234
2013,G,Natalia,8,234
2013,G,Ria,8,234
2013,G,Rihanna,8,234
2013,G,Sinead,8,234
2013,G,Siofra,8,234
2013,G,Skye,8,234
2013,G,Vanessa,8,234
2013,G,Zuzanna,8,234
2013,G,Aaliyah,7,255
2013,G,Alannah,7,255
2013,G,Alisha,7,255
2013,G,Ava-rose,7,255
2013,G,Avery,7,255
2013,G,Bonnie,7,255
2013,G,Brianna,7,255
2013,G,Edith,7,255
2013,G,Eimhear,7,255
2013,G,Eleanor,7,255
2013,G,Ellie-may,7,255
2013,G,Emilee,7,255
2013,G,Emmie,7,255
2013,G,Fianna,7,255
2013,G,Iona,7,255
2013,G,Jade,7,255
2013,G,Jennifer,7,255
2013,G,Kaci,7,255
2013,G,Kaitlin,7,255
2013,G,Katy,7,255
2013,G,Khloe,7,255
2013,G,Leona,7,255
2013,G,Nevaeh,7,255
2013,G,Nora,7,255
2013,G,Oliwia,7,255
2013,G,Priya,7,255
2013,G,Sally,7,255
2013,G,Tierna,7,255
2013,G,Tori,7,255
2013,G,Aideen,6,284
2013,G,Alicja,6,284
2013,G,Aliyah,6,284
2013,G,Allie,6,284
2013,G,Anya,6,284
2013,G,Aoibh,6,284
2013,G,Arabella,6,284
2013,G,Ariana,6,284
2013,G,Autumn,6,284
2013,G,Belle,6,284
2013,G,Brooklyn,6,284
2013,G,Callie,6,284
2013,G,Carla,6,284
2013,G,Carragh,6,284
2013,G,Eirinn,6,284
2013,G,Ella-mae,6,284
2013,G,Ellie-mae,6,284
2013,G,Emer,6,284
2013,G,Eva-rose,6,284
2013,G,Felicity,6,284
2013,G,Fia,6,284
2013,G,Florence,6,284
2013,G,Gabriela,6,284
2013,G,Hailey,6,284
2013,G,Jenna,6,284
2013,G,Kathleen,6,284
2013,G,Laoise,6,284
2013,G,Libby,6,284
2013,G,Liliana,6,284
2013,G,Lily-rose,6,284
2013,G,Livia,6,284
2013,G,Marnie,6,284
2013,G,Michelle,6,284
2013,G,Myah,6,284
2013,G,Mylie,6,284
2013,G,Philippa,6,284
2013,G,Riona,6,284
2013,G,Rionach,6,284
2013,G,Ruth,6,284
2013,G,Una,6,284
2013,G,Vanesa,6,284
2013,G,Yasmin,6,284
2013,G,Zoey,6,284
2013,G,Amanda,5,327
2013,G,Amira,5,327
2013,G,Arianna,5,327
2013,G,Blathnaid,5,327
2013,G,Bobbi,5,327
2013,G,Brigid,5,327
2013,G,Cali,5,327
2013,G,Charis,5,327
2013,G,Christina,5,327
2013,G,Danielle,5,327
2013,G,Ellie-rose,5,327
2013,G,Emilija,5,327
2013,G,Esther,5,327
2013,G,Fiona,5,327
2013,G,Gemma,5,327
2013,G,Georgie,5,327
2013,G,Halle,5,327
2013,G,Josie,5,327
2013,G,Karolina,5,327
2013,G,Katie-leigh,5,327
2013,G,Kaylee,5,327
2013,G,Keira,5,327
2013,G,Kornelia,5,327
2013,G,Laila,5,327
2013,G,Lily-mae,5,327
2013,G,Macey,5,327
2013,G,Madeleine,5,327
2013,G,Madeline,5,327
2013,G,Maebh,5,327
2013,G,Mea,5,327
2013,G,Morgan,5,327
2013,G,Nancy,5,327
2013,G,Naoise,5,327
2013,G,Patricia,5,327
2013,G,Piper,5,327
2013,G,Pola,5,327
2013,G,Rhia,5,327
2013,G,Scarlet,5,327
2013,G,Sian,5,327
2013,G,Tiana,5,327
2013,G,Tiarna,5,327
2013,G,Tillie,5,327
2013,G,Zofia,5,327
2013,G,Ailish,4,370
2013,G,Ailsa,4,370
2013,G,Alayna,4,370
2013,G,Annabella,4,370
2013,G,Aoibhin,4,370
2013,G,April,4,370
2013,G,Austeja,4,370
2013,G,Bailey,4,370
2013,G,Billie,4,370
2013,G,Cait,4,370
2013,G,Caroline,4,370
2013,G,Cayla,4,370
2013,G,Chelsea,4,370
2013,G,Claudia,4,370
2013,G,Cliona,4,370
2013,G,Cobhlaith,4,370
2013,G,Colleen,4,370
2013,G,Crystal,4,370
2013,G,Demi,4,370
2013,G,Devon,4,370
2013,G,Elle,4,370
2013,G,Emelia,4,370
2013,G,Esme,4,370
2013,G,Evangeline,4,370
2013,G,Evelina,4,370
2013,G,Farah,4,370
2013,G,Gianna,4,370
2013,G,Harley,4,370
2013,G,Harriet,4,370
2013,G,Hayleigh,4,370
2013,G,Hazel,4,370
2013,G,India,4,370
2013,G,Isabel,4,370
2013,G,Kaia,4,370
2013,G,Kaitlyn,4,370
2013,G,Kathryn,4,370
2013,G,Katie-rose,4,370
2013,G,Kerry,4,370
2013,G,Kimberly,4,370
2013,G,Kitty,4,370
2013,G,Lea,4,370
2013,G,Leigha,4,370
2013,G,Lilah,4,370
2013,G,Lily-anne,4,370
2013,G,Lisa,4,370
2013,G,Louise,4,370
2013,G,Maire,4,370
2013,G,Mairead,4,370
2013,G,Milana,4,370
2013,G,Miya,4,370
2013,G,Muireann,4,370
2013,G,Nell,4,370
2013,G,Nia,4,370
2013,G,Nicola,4,370
2013,G,Nuala,4,370
2013,G,Olive,4,370
2013,G,Orlagh,4,370
2013,G,Penelope,4,370
2013,G,Pixie,4,370
2013,G,Polly,4,370
2013,G,Poppie,4,370
2013,G,Radha,4,370
2013,G,Rene,4,370
2013,G,Saorla,4,370
2013,G,Sasha,4,370
2013,G,Shauna,4,370
2013,G,Siun,4,370
2013,G,Tegan,4,370
2013,G,Tianna,4,370
2013,G,Violet,4,370
2013,G,Ada,3,440
2013,G,Addison,3,440
2013,G,Adrianna,3,440
2013,G,Agne,3,440
2013,G,Aida,3,440
2013,G,Aleah,3,440
2013,G,Aleesha,3,440
2013,G,Alexandria,3,440
2013,G,Aleyna,3,440
2013,G,Alison,3,440
2013,G,Amina,3,440
2013,G,Amy-rose,3,440
2013,G,Anastasia,3,440
2013,G,Andrea,3,440
2013,G,Andreja,3,440
2013,G,Angela,3,440
2013,G,Annaliese,3,440
2013,G,Anna-rose,3,440
2013,G,Ashley,3,440
2013,G,Aurora,3,440
2013,G,Ava-grace,3,440
2013,G,Beatrice,3,440
2013,G,Beau,3,440
2013,G,Bella-rose,3,440
2013,G,Bianca,3,440
2013,G,Brannagh,3,440
2013,G,Brogan,3,440
2013,G,Casey-lee,3,440
2013,G,Ceallach,3,440
2013,G,Cheyenne,3,440
2013,G,Coragh,3,440
2013,G,Cuisle,3,440
2013,G,Danica,3,440
2013,G,Daniele,3,440
2013,G,Demi-lee,3,440
2013,G,Drew,3,440
2013,G,Edie,3,440
2013,G,Eibhlin,3,440
2013,G,Eile,3,440
2013,G,Eileen,3,440
2013,G,Eilidh,3,440
2013,G,Eilis,3,440
2013,G,Einin,3,440
2013,G,Ela,3,440
2013,G,Elianna,3,440
2013,G,Elisha,3,440
2013,G,Ella-louise,3,440
2013,G,Ella-may,3,440
2013,G,Ema,3,440
2013,G,Emily-grace,3,440
2013,G,Emily-rose,3,440
2013,G,Enna,3,440
2013,G,Eva-grace,3,440
2013,G,Evelyn,3,440
2013,G,Frances,3,440
2013,G,Frankie,3,440
2013,G,Gabija,3,440
2013,G,Helen,3,440
2013,G,Helena,3,440
2013,G,Indi,3,440
2013,G,Jagoda,3,440
2013,G,Joanna,3,440
2013,G,Joanne,3,440
2013,G,Josephine,3,440
2013,G,Juliette,3,440
2013,G,Kacey,3,440
2013,G,Kaila,3,440
2013,G,Kaitlynn,3,440
2013,G,Kasey,3,440
2013,G,Kassie,3,440
2013,G,Katelynn,3,440
2013,G,Kaya,3,440
2013,G,Kelsi,3,440
2013,G,Kelsie,3,440
2013,G,Kiara,3,440
2013,G,Kiera,3,440
2013,G,Kimberley,3,440
2013,G,Klara,3,440
2013,G,Kourtney,3,440
2013,G,Kristina,3,440
2013,G,Krystal,3,440
2013,G,Laci,3,440
2013,G,Leanna,3,440
2013,G,Leja,3,440
2013,G,Lilia,3,440
2013,G,Lilianna,3,440
2013,G,Lilli,3,440
2013,G,Lori,3,440
2013,G,Lotti,3,440
2013,G,Louisa,3,440
2013,G,Luisa,3,440
2013,G,Maisey,3,440
2013,G,Maizie,3,440
2013,G,Mariah,3,440
2013,G,Marie,3,440
2013,G,Marley,3,440
2013,G,May,3,440
2013,G,Mazie,3,440
2013,G,Meghan,3,440
2013,G,Meia,3,440
2013,G,Melanie,3,440
