year,sex,name,n,rank,nation
2007,M,Tiernan,61,55,Northern Ireland
2007,M,Aidan,57,56,Northern Ireland
2007,M,Benjamin,57,56,Northern Ireland
2007,M,Sam,57,56,Northern Ireland
2007,M,Liam,56,59,Northern Ireland
2007,M,Cormac,55,60,Northern Ireland
2007,M,Niall,55,60,Northern Ireland
2007,M,Finn,53,62,Northern Ireland
2007,M,Christopher,52,63,Northern Ireland
2007,M,Jacob,51,64,Northern Ireland
2007,M,Tyler,50,65,Northern Ireland
2007,M,Ross,49,66,Northern Ireland
2007,M,Ruairi,49,66,Northern Ireland
2007,M,Shane,48,68,Northern Ireland
2007,M,Peter,47,69,Northern Ireland
2007,M,Caleb,46,70,Northern Ireland
2007,M,Owen,46,70,Northern Ireland
2007,M,Reuben,46,70,Northern Ireland
2007,M,Jonathan,45,73,Northern Ireland
2007,M,Connor,43,74,Northern Ireland
2007,M,Dara,43,74,Northern Ireland
2007,M,Josh,42,76,Northern Ireland
2007,M,Stephen,42,76,Northern Ireland
2007,M,Tom,42,76,Northern Ireland
2007,M,Carter,40,79,Northern Ireland
2007,M,Cillian,40,79,Northern Ireland
2007,M,Zach,40,79,Northern Ireland
2007,M,Harvey,39,82,Northern Ireland
2007,M,Lee,39,82,Northern Ireland
2007,M,Max,39,82,Northern Ireland
2007,M,Scott,39,82,Northern Ireland
2007,M,Taylor,39,82,Northern Ireland
2007,M,Isaac,38,87,Northern Ireland
2007,M,Lorcan,37,88,Northern Ireland
2007,M,Alfie,36,89,Northern Ireland
2007,M,Ashton,36,89,Northern Ireland
2007,M,Cody,36,89,Northern Ireland
2007,M,Leo,36,89,Northern Ireland
2007,M,Lucas,36,89,Northern Ireland
2007,M,Paul,36,89,Northern Ireland
2007,M,Daire,35,95,Northern Ireland
2007,M,Oran,35,95,Northern Ireland
2007,M,Fionn,34,97,Northern Ireland
2007,M,Logan,34,97,Northern Ireland
2007,M,Charles,33,99,Northern Ireland
2007,M,Eoghan,33,99,Northern Ireland
2007,M,Bailey,32,101,Northern Ireland
2007,M,Conall,32,101,Northern Ireland
2007,M,Jayden,32,101,Northern Ireland
2007,M,Conan,30,104,Northern Ireland
2007,M,Declan,30,104,Northern Ireland
2007,M,Jason,30,104,Northern Ireland
2007,M,Kevin,30,104,Northern Ireland
2007,M,Aodhan,29,108,Northern Ireland
2007,M,Padraig,29,108,Northern Ireland
2007,M,Riley,29,108,Northern Ireland
2007,M,Bradley,28,111,Northern Ireland
2007,M,Brandon,28,111,Northern Ireland
2007,M,Evan,28,111,Northern Ireland
2007,M,Louis,28,111,Northern Ireland
2007,M,Bobby,27,115,Northern Ireland
2007,M,Justin,27,115,Northern Ireland
2007,M,Oscar,27,115,Northern Ireland
2007,M,Cathal,26,118,Northern Ireland
2007,M,Tiarnan,26,118,Northern Ireland
2007,M,Ewan,24,120,Northern Ireland
2007,M,Gerard,24,120,Northern Ireland
2007,M,Leon,24,120,Northern Ireland
2007,M,Cian,23,123,Northern Ireland
2007,M,Fintan,23,123,Northern Ireland
2007,M,George,23,123,Northern Ireland
2007,M,Joe,23,123,Northern Ireland
2007,M,Jordan,23,123,Northern Ireland
2007,M,Kai,23,123,Northern Ireland
2007,M,Marcus,23,123,Northern Ireland
2007,M,Mason,23,123,Northern Ireland
2007,M,Christian,22,131,Northern Ireland
2007,M,Martin,22,131,Northern Ireland
2007,M,Shay,22,131,Northern Ireland
2007,M,Tristan,22,131,Northern Ireland
2007,M,Caoimhin,21,135,Northern Ireland
2007,M,Micheal,21,135,Northern Ireland
2007,M,Zak,21,135,Northern Ireland
2007,M,Anthony,20,138,Northern Ireland
2007,M,Brendan,20,138,Northern Ireland
2007,M,Kenzie,20,138,Northern Ireland
2007,M,Tomas,20,138,Northern Ireland
2007,M,Zack,20,138,Northern Ireland
2007,M,Pearse,19,143,Northern Ireland
2007,M,Robbie,19,143,Northern Ireland
2007,M,Steven,19,143,Northern Ireland
2007,M,Toby,19,143,Northern Ireland
2007,M,Cahir,18,147,Northern Ireland
2007,M,Finlay,18,147,Northern Ireland
2007,M,Edward,17,149,Northern Ireland
2007,M,Henry,17,149,Northern Ireland
2007,M,Jakub,17,149,Northern Ireland
2007,M,Kacper,17,149,Northern Ireland
2007,M,Philip,17,149,Northern Ireland
2007,M,Rian,17,149,Northern Ireland
2007,M,Brian,16,155,Northern Ireland
2007,M,Calvin,16,155,Northern Ireland
2007,M,Carson,16,155,Northern Ireland
2007,M,Curtis,16,155,Northern Ireland
2007,M,Alan,15,159,Northern Ireland
2007,M,Archie,15,159,Northern Ireland
2007,M,Blake,15,159,Northern Ireland
2007,M,Danny,15,159,Northern Ireland
2007,M,Luca,15,159,Northern Ireland
2007,M,Nicholas,15,159,Northern Ireland
2007,M,Seth,15,159,Northern Ireland
2007,M,Cole,14,166,Northern Ireland
2007,M,Conal,14,166,Northern Ireland
2007,M,Dean,14,166,Northern Ireland
2007,M,Francis,14,166,Northern Ireland
2007,M,Gary,14,166,Northern Ireland
2007,M,Morgan,14,166,Northern Ireland
2007,M,Sebastian,14,166,Northern Ireland
2007,M,Gavin,13,173,Northern Ireland
2007,M,Jackson,13,173,Northern Ireland
2007,M,Kian,13,173,Northern Ireland
2007,M,Mackenzie,13,173,Northern Ireland
2007,M,Timothy,13,173,Northern Ireland
2007,M,Troy,13,173,Northern Ireland
2007,M,Darren,12,179,Northern Ireland
2007,M,Euan,12,179,Northern Ireland
2007,M,Filip,12,179,Northern Ireland
2007,M,Harrison,12,179,Northern Ireland
2007,M,Keelan,12,179,Northern Ireland
2007,M,Malachy,12,179,Northern Ireland
2007,M,Rowan,12,179,Northern Ireland
2007,M,Theo,12,179,Northern Ireland
2007,M,Travis,12,179,Northern Ireland
2007,M,Zac,12,179,Northern Ireland
2007,M,Brooklyn,11,189,Northern Ireland
2007,M,Colin,11,189,Northern Ireland
2007,M,Dillon,11,189,Northern Ireland
2007,M,Dominic,11,189,Northern Ireland
2007,M,Emmet,11,189,Northern Ireland
2007,M,Gabriel,11,189,Northern Ireland
2007,M,Harley,11,189,Northern Ireland
2007,M,Rio,11,189,Northern Ireland
2007,M,Senan,11,189,Northern Ireland
2007,M,Stuart,11,189,Northern Ireland
2007,M,Craig,10,199,Northern Ireland
2007,M,Eamonn,10,199,Northern Ireland
2007,M,Gareth,10,199,Northern Ireland
2007,M,Karl,10,199,Northern Ireland
2007,M,Lukas,10,199,Northern Ireland
2007,M,Patryk,10,199,Northern Ireland
2007,M,Shaun,10,199,Northern Ireland
2007,M,Simon,10,199,Northern Ireland
2007,M,Vincent,10,199,Northern Ireland
2007,M,Zachary,10,199,Northern Ireland
2007,M,Brodie,9,209,Northern Ireland
2007,M,Brody,9,209,Northern Ireland
2007,M,Cathair,9,209,Northern Ireland
2007,M,Fiachra,9,209,Northern Ireland
2007,M,Fionntan,9,209,Northern Ireland
2007,M,Freddie,9,209,Northern Ireland
2007,M,Johnny,9,209,Northern Ireland
2007,M,Kieran,9,209,Northern Ireland
2007,M,Killian,9,209,Northern Ireland
2007,M,Luis,9,209,Northern Ireland
2007,M,Marc,9,209,Northern Ireland
2007,M,Pierce,9,209,Northern Ireland
2007,M,Seamus,9,209,Northern Ireland
2007,M,Caden,8,222,Northern Ireland
2007,M,Caiden,8,222,Northern Ireland
2007,M,Caomhan,8,222,Northern Ireland
2007,M,Che,8,222,Northern Ireland
2007,M,Cory,8,222,Northern Ireland
2007,M,Daragh,8,222,Northern Ireland
2007,M,Eamon,8,222,Northern Ireland
2007,M,Hugh,8,222,Northern Ireland
2007,M,Mckenzie,8,222,Northern Ireland
2007,M,Neil,8,222,Northern Ireland
2007,M,Saul,8,222,Northern Ireland
2007,M,Se,8,222,Northern Ireland
2007,M,Tadhg,8,222,Northern Ireland
2007,M,Tony,8,222,Northern Ireland
2007,M,Austin,7,236,Northern Ireland
2007,M,Daithi,7,236,Northern Ireland
2007,M,Diarmuid,7,236,Northern Ireland
2007,M,Dominik,7,236,Northern Ireland
2007,M,Donal,7,236,Northern Ireland
2007,M,Elliot,7,236,Northern Ireland
2007,M,Elliott,7,236,Northern Ireland
2007,M,Fearghal,7,236,Northern Ireland
2007,M,Jesse,7,236,Northern Ireland
2007,M,Kaleb,7,236,Northern Ireland
2007,M,Kristian,7,236,Northern Ireland
2007,M,Lennon,7,236,Northern Ireland
2007,M,Manus,7,236,Northern Ireland
2007,M,Matt,7,236,Northern Ireland
2007,M,Myles,7,236,Northern Ireland
2007,M,Olivier,7,236,Northern Ireland
2007,M,Pearce,7,236,Northern Ireland
2007,M,Ruben,7,236,Northern Ireland
2007,M,Zachariah,7,236,Northern Ireland
2007,M,Anton,6,255,Northern Ireland
2007,M,Billy,6,255,Northern Ireland
2007,M,Brogan,6,255,Northern Ireland
2007,M,Carl,6,255,Northern Ireland
2007,M,Cathaoir,6,255,Northern Ireland
2007,M,Colm,6,255,Northern Ireland
2007,M,Damian,6,255,Northern Ireland
2007,M,Darcy,6,255,Northern Ireland
2007,M,Elijah,6,255,Northern Ireland
2007,M,Emmett,6,255,Northern Ireland
2007,M,Flynn,6,255,Northern Ireland
2007,M,Franciszek,6,255,Northern Ireland
2007,M,Frederick,6,255,Northern Ireland
2007,M,Jonny,6,255,Northern Ireland
2007,M,Lachlan,6,255,Northern Ireland
2007,M,Malachi,6,255,Northern Ireland
2007,M,Oliwier,6,255,Northern Ireland
2007,M,Reese,6,255,Northern Ireland
2007,M,Robin,6,255,Northern Ireland
2007,M,Shayne,6,255,Northern Ireland
2007,M,Ultan,6,255,Northern Ireland
2007,M,Adrian,5,276,Northern Ireland
2007,M,Barra,5,276,Northern Ireland
2007,M,Barry,5,276,Northern Ireland
2007,M,Bernard,5,276,Northern Ireland
2007,M,Caelan,5,276,Northern Ireland
2007,M,Cain,5,276,Northern Ireland
2007,M,Caodhan,5,276,Northern Ireland
2007,M,Charley,5,276,Northern Ireland
2007,M,Conrad,5,276,Northern Ireland
2007,M,Dan,5,276,Northern Ireland
2007,M,Daryl,5,276,Northern Ireland
2007,M,Enda,5,276,Northern Ireland
2007,M,Eunan,5,276,Northern Ireland
2007,M,Felix,5,276,Northern Ireland
2007,M,Fiontan,5,276,Northern Ireland
2007,M,Frank,5,276,Northern Ireland
2007,M,Gerald,5,276,Northern Ireland
2007,M,Glenn,5,276,Northern Ireland
2007,M,Hayden,5,276,Northern Ireland
2007,M,Jaden,5,276,Northern Ireland
2007,M,Keith,5,276,Northern Ireland
2007,M,Leland,5,276,Northern Ireland
2007,M,Luka,5,276,Northern Ireland
2007,M,Matas,5,276,Northern Ireland
2007,M,Nojus,5,276,Northern Ireland
2007,M,Padraic,5,276,Northern Ireland
2007,M,Pauric,5,276,Northern Ireland
2007,M,Peadar,5,276,Northern Ireland
2007,M,Phelim,5,276,Northern Ireland
2007,M,Preston,5,276,Northern Ireland
2007,M,Richard,5,276,Northern Ireland
2007,M,Roan,5,276,Northern Ireland
2007,M,Rossa,5,276,Northern Ireland
2007,M,Ryley,5,276,Northern Ireland
2007,M,Torin,5,276,Northern Ireland
2007,M,Trevor,5,276,Northern Ireland
2007,M,Victor,5,276,Northern Ireland
2007,M,Will,5,276,Northern Ireland
2007,M,Xavier,5,276,Northern Ireland
2007,M,Albert,4,315,Northern Ireland
2007,M,Angus,4,315,Northern Ireland
2007,M,Antonio,4,315,Northern Ireland
2007,M,Ashley,4,315,Northern Ireland
2007,M,Bryce,4,315,Northern Ireland
2007,M,Cahal,4,315,Northern Ireland
2007,M,Casey,4,315,Northern Ireland
2007,M,Chad,4,315,Northern Ireland
2007,M,Coby,4,315,Northern Ireland
2007,M,Cohen,4,315,Northern Ireland
2007,M,Conn,4,315,Northern Ireland
2007,M,Dale,4,315,Northern Ireland
2007,M,Damien,4,315,Northern Ireland
2007,M,Denis,4,315,Northern Ireland
2007,M,Devon,4,315,Northern Ireland
2007,M,Dion,4,315,Northern Ireland
2007,M,Ellis,4,315,Northern Ireland
2007,M,Finbar,4,315,Northern Ireland
2007,M,Fynn,4,315,Northern Ireland
2007,M,Ger,4,315,Northern Ireland
2007,M,Glen,4,315,Northern Ireland
2007,M,Harris,4,315,Northern Ireland
2007,M,Hugo,4,315,Northern Ireland
2007,M,Iain,4,315,Northern Ireland
2007,M,Igor,4,315,Northern Ireland
2007,M,Jaxon,4,315,Northern Ireland
2007,M,Jed,4,315,Northern Ireland
2007,M,Jenson,4,315,Northern Ireland
2007,M,John-Paul,4,315,Northern Ireland
2007,M,Kane,4,315,Northern Ireland
2007,M,Keenan,4,315,Northern Ireland
2007,M,Keevan,4,315,Northern Ireland
2007,M,Kenneth,4,315,Northern Ireland
2007,M,Kingston,4,315,Northern Ireland
2007,M,Mateusz,4,315,Northern Ireland
2007,M,Miceal,4,315,Northern Ireland
2007,M,Ruadhan,4,315,Northern Ireland
2007,M,Ruari,4,315,Northern Ireland
2007,M,Terry,4,315,Northern Ireland
2007,M,Titas,4,315,Northern Ireland
2007,M,Turlough,4,315,Northern Ireland
2007,M,Warren,4,315,Northern Ireland
2007,M,Abel,3,357,Northern Ireland
2007,M,Aedan,3,357,Northern Ireland
2007,M,Aiden,3,357,Northern Ireland
2007,M,Ajay,3,357,Northern Ireland
2007,M,Alastair,3,357,Northern Ireland
2007,M,Alistair,3,357,Northern Ireland
2007,M,Antoin,3,357,Northern Ireland
2007,M,Antoni,3,357,Northern Ireland
2007,M,Archibald,3,357,Northern Ireland
2007,M,Arthur,3,357,Northern Ireland
2007,M,Bailie,3,357,Northern Ireland
2007,M,Bartosz,3,357,Northern Ireland
2007,M,Blair,3,357,Northern Ireland
2007,M,Bruce,3,357,Northern Ireland
2007,M,Bryan,3,357,Northern Ireland
2007,M,Bryn,3,357,Northern Ireland
2007,M,Caidan,3,357,Northern Ireland
2007,M,Cailean,3,357,Northern Ireland
2007,M,Cailum,3,357,Northern Ireland
2007,M,Carlo,3,357,Northern Ireland
2007,M,Clarke,3,357,Northern Ireland
2007,M,Codie,3,357,Northern Ireland
2007,M,Conleth,3,357,Northern Ireland
2007,M,Danielius,3,357,Northern Ireland
2007,M,Donnach,3,357,Northern Ireland
2007,M,Donncha,3,357,Northern Ireland
2007,M,Dovydas,3,357,Northern Ireland
2007,M,Drew,3,357,Northern Ireland
2007,M,Eddie,3,357,Northern Ireland
2007,M,Fabian,3,357,Northern Ireland
2007,M,Fergal,3,357,Northern Ireland
2007,M,Fionan,3,357,Northern Ireland
2007,M,Fionnan,3,357,Northern Ireland
2007,M,Frankie,3,357,Northern Ireland
2007,M,Garrett,3,357,Northern Ireland
2007,M,Gerry,3,357,Northern Ireland
2007,M,Haydn,3,357,Northern Ireland
2007,M,Hubert,3,357,Northern Ireland
2007,M,Jakob,3,357,Northern Ireland
2007,M,Jim,3,357,Northern Ireland
2007,M,Jody,3,357,Northern Ireland
2007,M,Johnathan,3,357,Northern Ireland
2007,M,Julian,3,357,Northern Ireland
2007,M,Junior,3,357,Northern Ireland
2007,M,Kaiden,3,357,Northern Ireland
2007,M,Kain,3,357,Northern Ireland
2007,M,Kajus,3,357,Northern Ireland
2007,M,Karol,3,357,Northern Ireland
2007,M,Keelin,3,357,Northern Ireland
2007,M,Kelvin,3,357,Northern Ireland
2007,M,Kent,3,357,Northern Ireland
2007,M,Kieron,3,357,Northern Ireland
2007,M,Korey,3,357,Northern Ireland
2007,M,Kurtis,3,357,Northern Ireland
2007,M,Kye,3,357,Northern Ireland
2007,M,Lawson,3,357,Northern Ireland
2007,M,Levi,3,357,Northern Ireland
2007,M,Louie,3,357,Northern Ireland
2007,M,Marcel,3,357,Northern Ireland
2007,M,Marshall,3,357,Northern Ireland
2007,M,Martynas,3,357,Northern Ireland
2007,M,Matej,3,357,Northern Ireland
2007,M,Maxwell,3,357,Northern Ireland
2007,M,Michal,3,357,Northern Ireland
2007,M,Mikey,3,357,Northern Ireland
2007,M,Nathaniel,3,357,Northern Ireland
2007,M,Neill,3,357,Northern Ireland
2007,M,Nikodem,3,357,Northern Ireland
2007,M,Noel,3,357,Northern Ireland
2007,M,Oskar,3,357,Northern Ireland
2007,M,Paddy,3,357,Northern Ireland
2007,M,Paraic,3,357,Northern Ireland
2007,M,Quinn,3,357,Northern Ireland
2007,M,Raymond,3,357,Northern Ireland
2007,M,Regan,3,357,Northern Ireland
2007,M,Ricky,3,357,Northern Ireland
2007,M,Rocco,3,357,Northern Ireland
2007,M,Ruaidhri,3,357,Northern Ireland
2007,M,Sean-Paul,3,357,Northern Ireland
2007,M,Shae,3,357,Northern Ireland
2007,M,Sonny,3,357,Northern Ireland
2007,M,Stefan,3,357,Northern Ireland
2007,M,Tobias,3,357,Northern Ireland
2007,M,Tommy,3,357,Northern Ireland
2007,M,Tyrese,3,357,Northern Ireland
2007,M,Wesley,3,357,Northern Ireland
2007,M,Wojciech,3,357,Northern Ireland
2007,M,Xander,3,357,Northern Ireland
2007,M,Zakk,3,357,Northern Ireland
2008,M,Jack,342,1,Northern Ireland
2008,M,Matthew,290,2,Northern Ireland
2008,M,Daniel,270,3,Northern Ireland
2008,M,Ryan,264,4,Northern Ireland
2008,M,James,260,5,Northern Ireland
2008,M,Joshua,195,6,Northern Ireland
2008,M,Conor,186,7,Northern Ireland
2008,M,Dylan,181,8,Northern Ireland
2008,M,Thomas,181,8,Northern Ireland
2008,M,Charlie,176,10,Northern Ireland
2008,M,Ethan,176,10,Northern Ireland
2008,M,Adam,175,12,Northern Ireland
2008,M,Jamie,172,13,Northern Ireland
2008,M,Aaron,154,14,Northern Ireland
2008,M,Ben,152,15,Northern Ireland
2008,M,Harry,143,16,Northern Ireland
2008,M,Sean,143,16,Northern Ireland
2008,M,Callum,140,18,Northern Ireland
2008,M,Luke,140,18,Northern Ireland
2008,M,Lewis,139,20,Northern Ireland
2008,M,Jake,137,21,Northern Ireland
2008,M,Oliver,137,21,Northern Ireland
2008,M,Oisin,121,23,Northern Ireland
2008,M,Michael,115,24,Northern Ireland
2008,M,Rhys,112,25,Northern Ireland
2008,M,Nathan,107,26,Northern Ireland
2008,M,Shea,103,27,Northern Ireland
2008,M,Eoin,102,28,Northern Ireland
2008,M,Patrick,102,28,Northern Ireland
2008,M,William,97,30,Northern Ireland
2008,M,Joseph,93,31,Northern Ireland
2008,M,Alex,91,32,Northern Ireland
2008,M,Ronan,91,32,Northern Ireland
2008,M,Jay,90,34,Northern Ireland
2008,M,John,86,35,Northern Ireland
2008,M,Liam,86,35,Northern Ireland
2008,M,Samuel,82,37,Northern Ireland
2008,M,Darragh,78,38,Northern Ireland
2008,M,Jude,78,38,Northern Ireland
2008,M,Odhran,78,38,Northern Ireland
2008,M,Alexander,77,41,Northern Ireland
2008,M,Noah,75,42,Northern Ireland
2008,M,Reece,74,43,Northern Ireland
2008,M,Benjamin,70,44,Northern Ireland
2008,M,Jacob,69,45,Northern Ireland
2008,M,Christopher,68,46,Northern Ireland
2008,M,Eoghan,68,46,Northern Ireland
2008,M,David,67,48,Northern Ireland
2008,M,Corey,66,49,Northern Ireland
2008,M,Kyle,66,49,Northern Ireland
2008,M,Alfie,65,51,Northern Ireland
2008,M,Caolan,64,52,Northern Ireland
2008,M,Tiernan,64,52,Northern Ireland
2008,M,Caleb,63,54,Northern Ireland
2008,M,Joel,63,54,Northern Ireland
2008,M,Lucas,63,54,Northern Ireland
2008,M,Sam,63,54,Northern Ireland
2008,M,Ciaran,62,58,Northern Ireland
2008,M,Cormac,60,59,Northern Ireland
2008,M,Mark,60,59,Northern Ireland
2008,M,Rory,59,61,Northern Ireland
2008,M,Niall,58,62,Northern Ireland
2008,M,Aidan,57,63,Northern Ireland
2008,M,Finn,57,63,Northern Ireland
2008,M,Jayden,57,63,Northern Ireland
2008,M,Owen,57,63,Northern Ireland
2008,M,Tyler,57,63,Northern Ireland
2008,M,Max,56,68,Northern Ireland
2008,M,Peter,56,68,Northern Ireland
2008,M,Shane,55,70,Northern Ireland
2008,M,Cameron,54,71,Northern Ireland
2008,M,Isaac,54,71,Northern Ireland
2008,M,Robert,54,71,Northern Ireland
2008,M,Carter,53,74,Northern Ireland
2008,M,Connor,53,74,Northern Ireland
2008,M,Josh,53,74,Northern Ireland
2008,M,Reuben,49,77,Northern Ireland
2008,M,Scott,48,78,Northern Ireland
2008,M,Harvey,47,79,Northern Ireland
2008,M,Andrew,45,80,Northern Ireland
2008,M,Daire,44,81,Northern Ireland
2008,M,Ross,44,81,Northern Ireland
2008,M,Oran,43,83,Northern Ireland
2008,M,Riley,43,83,Northern Ireland
2008,M,Ruairi,43,83,Northern Ireland
2008,M,Dara,39,86,Northern Ireland
2008,M,Fionn,39,86,Northern Ireland
2008,M,Logan,39,86,Northern Ireland
2008,M,Calum,38,89,Northern Ireland
2008,M,Leo,38,89,Northern Ireland
2008,M,Tom,38,89,Northern Ireland
2008,M,Padraig,37,92,Northern Ireland
2008,M,Blake,36,93,Northern Ireland
2008,M,Jonathan,36,93,Northern Ireland
2008,M,Paul,36,93,Northern Ireland
2008,M,Stephen,36,93,Northern Ireland
2008,M,Lorcan,35,97,Northern Ireland
2008,M,Cillian,34,98,Northern Ireland
2008,M,Mason,34,98,Northern Ireland
2008,M,Zach,34,98,Northern Ireland
2008,M,Anthony,32,101,Northern Ireland
2008,M,Cian,32,101,Northern Ireland
2008,M,Cody,32,101,Northern Ireland
2008,M,Kevin,32,101,Northern Ireland
2008,M,Evan,31,105,Northern Ireland
2008,M,Ashton,30,106,Northern Ireland
2008,M,Declan,29,107,Northern Ireland
2008,M,George,29,107,Northern Ireland
2008,M,Taylor,29,107,Northern Ireland
2008,M,Aodhan,28,110,Northern Ireland
2008,M,Conan,28,110,Northern Ireland
2008,M,Curtis,28,110,Northern Ireland
2008,M,Leon,28,110,Northern Ireland
2008,M,Cathal,27,114,Northern Ireland
2008,M,Lee,27,114,Northern Ireland
2008,M,Dean,26,116,Northern Ireland
2008,M,Shay,26,116,Northern Ireland
2008,M,Conall,25,118,Northern Ireland
2008,M,Ewan,25,118,Northern Ireland
2008,M,Finlay,25,118,Northern Ireland
2008,M,Jason,25,118,Northern Ireland
2008,M,Joe,25,118,Northern Ireland
2008,M,Marcus,25,118,Northern Ireland
2008,M,Oscar,25,118,Northern Ireland
2008,M,Bradley,24,125,Northern Ireland
2008,M,Brandon,24,125,Northern Ireland
2008,M,Tiarnan,24,125,Northern Ireland
2008,M,Zac,23,128,Northern Ireland
2008,M,Bailey,22,129,Northern Ireland
2008,M,Bobby,22,129,Northern Ireland
2008,M,Pearse,22,129,Northern Ireland
2008,M,Hayden,21,132,Northern Ireland
2008,M,Henry,21,132,Northern Ireland
2008,M,Jackson,21,132,Northern Ireland
2008,M,Kai,21,132,Northern Ireland
2008,M,Patryk,21,132,Northern Ireland
2008,M,Tristan,21,132,Northern Ireland
2008,M,Zak,21,132,Northern Ireland
2008,M,Calvin,20,139,Northern Ireland
2008,M,Caoimhin,20,139,Northern Ireland
2008,M,Jakub,20,139,Northern Ireland
2008,M,Keelan,20,139,Northern Ireland
2008,M,Robbie,20,139,Northern Ireland
2008,M,Charles,19,144,Northern Ireland
2008,M,Conal,19,144,Northern Ireland
2008,M,Toby,19,144,Northern Ireland
2008,M,Cahir,18,147,Northern Ireland
2008,M,Caiden,18,147,Northern Ireland
2008,M,Cole,18,147,Northern Ireland
2008,M,Gerard,18,147,Northern Ireland
2008,M,Tomas,18,147,Northern Ireland
2008,M,Alan,17,152,Northern Ireland
2008,M,Cayden,17,152,Northern Ireland
2008,M,Christian,17,152,Northern Ireland
2008,M,Danny,17,152,Northern Ireland
2008,M,Darren,17,152,Northern Ireland
2008,M,Euan,17,152,Northern Ireland
2008,M,Harrison,17,152,Northern Ireland
2008,M,Jordan,17,152,Northern Ireland
2008,M,Luca,17,152,Northern Ireland
2008,M,Micah,17,152,Northern Ireland
2008,M,Brendan,16,162,Northern Ireland
2008,M,Justin,16,162,Northern Ireland
2008,M,Kacper,16,162,Northern Ireland
2008,M,Martin,16,162,Northern Ireland
2008,M,Morgan,16,162,Northern Ireland
2008,M,Adrian,15,167,Northern Ireland
2008,M,Archie,15,167,Northern Ireland
2008,M,Brooklyn,15,167,Northern Ireland
2008,M,Edward,15,167,Northern Ireland
2008,M,Rian,15,167,Northern Ireland
2008,M,Travis,15,167,Northern Ireland
2008,M,Zack,15,167,Northern Ireland
2008,M,Filip,14,174,Northern Ireland
2008,M,Harley,14,174,Northern Ireland
2008,M,Kian,14,174,Northern Ireland
2008,M,Louis,14,174,Northern Ireland
2008,M,Mackenzie,14,174,Northern Ireland
2008,M,Marc,14,174,Northern Ireland
2008,M,Micheal,14,174,Northern Ireland
2008,M,Seth,14,174,Northern Ireland
2008,M,Carson,13,182,Northern Ireland
2008,M,Daithi,13,182,Northern Ireland
2008,M,Lennon,13,182,Northern Ireland
2008,M,Mckenzie,13,182,Northern Ireland
2008,M,Rowan,13,182,Northern Ireland
2008,M,Aiden,12,187,Northern Ireland
